customer_id,customer_name,product_id,product_name,sales_amount,quantity,transaction_date
C5407,Gregory Jones,P00067,Something,3546.98,10,2023-12-21
C2996,Lisa Wolfe,P00007,Store,4434.56,16,2022-10-27
C4100,Crystal Harrison,P00018,Hour,121.78,19,2024-01-26
C1722,Chad Lee,P00078,Step,142.23,17,2024-01-23
C1861,Lisa Evans,P00070,Although,3990.28,12,2024-01-26
C4980,Crystal Barber,P00011,Often,1373.79,8,2023-08-04
C5191,Wayne Houston,P00031,Present,1590.43,19,2025-01-05
C1247,Charles Rivera,P00094,Fund,1699.09,14,2022-08-11
C9749,Jillian Trevino,P00064,Note,2021.08,3,2024-10-31
C8804,Heather Mckenzie,P00038,Choose,367.47,4,2022-07-31
C1645,Sherry Smith,P00040,Maintain,2734.24,13,2025-02-11
C4128,Catherine Willis MD,P00098,Practice,1964.14,20,2024-01-18
C6800_1,Angelica Hall,P00074,City,3232.99,5,2022-04-03
C6040,Paul Kelly,P00076,Several,723.55,4,2022-12-11
C9410_1,Traci Davis,P00055,Play,3472.75,8,2022-08-03
C3708,Daniel Nelson,P00095,Can,1275.24,1,2023-03-06
C8533,Dakota Russell,P00066,Never,4544.72,19,2023-01-11
C5684,Mary Hunter,P00100,Travel,3261.73,9,2022-07-19
C9377,Robert Floyd,P00002,High,4434.53,2,2024-11-07
C7982,Sandra Olson,P00031,Present,2870.66,19,2024-06-13
C5436,Nicholas Hernandez,P00022,Fine,4186.4,13,2024-04-05
C2620,Douglas Barnes,P00060,Practice,3354.27,19,2023-06-13
C8086,Lisa Simpson,P00046,Really,2619.99,7,2024-02-16
C3986,Jeffrey Cortez,P00058,His,251.44,4,2023-01-30
C7980,Robert Moore,P00067,Something,2252.69,13,2023-02-14
C7622,Tracy Jackson,P00030,Lose,1909.97,6,2022-05-03
C3352,Alexis Campbell,P00088,East,485.1,6,2024-02-21
C9744,Katie Bowen,P00071,Almost,403.86,5,2023-12-09
C6878,Kathryn Benson,P00028,That,3355.49,11,2023-04-15
C2887,Warren Gibson,P00009,Including,893.33,8,2023-12-08
C1764_1,Mary Castillo,P00010,Guy,4468.18,16,2023-11-26
C8826,Annette Frazier,P00007,Store,119.26,1,2023-05-17
C7347,Michael Jackson,P00094,Fund,3803.85,2,2023-04-30
C6087,Jonathan Green,P00029,Live,4447.84,13,2023-04-12
C6728,Laura Beltran,P00003,Line,4404.63,18,2024-10-01
C9598,Michelle Cross,P00083,Per,1240.08,16,2022-04-28
C2789,Christopher Thompson,P00063,Per,255.4,15,2022-06-24
C3696,Nancy Gaines,P00051,Author,2933.25,16,2023-10-08
C3662,Ronald Johnson,P00020,Model,2656.0,9,2024-12-31
C6604,John Johnson,P00041,Attorney,2630.46,3,2024-02-19
C4968,Vanessa Walters,P00010,Guy,2066.84,16,2022-12-01
C3727,Jon Rivera,P00053,Course,1652.97,3,2024-12-06
C4452,Mallory Stewart,P00029,Live,119.9,16,2023-05-29
C5494,Ronald Ellis,P00089,Mention,2573.73,20,2024-05-07
C9647,Susan Patterson,P00098,Practice,231.65,20,2025-01-16
C3610,Marc George,P00066,Never,1304.63,3,2024-11-21
C3042,Miss Stacey Palmer,P00070,Although,1039.09,2,2022-12-02
C4087,Connie Robertson,P00064,Note,3942.79,10,2024-01-16
C2574,Sierra Riddle DDS,P00052,Car,1732.57,1,2024-05-10
C4367,Alex Torres,P00041,Attorney,1529.35,4,2023-07-12
C8844,Amanda Ortiz,P00006,Each,2397.57,9,2023-05-29
C1844,Eric Scott,P00054,Tough,2297.74,19,2023-08-02
C4629,Peter Mcclure,P00023,Better,403.65,17,2023-03-24
C3288,Alan Garcia,P00032,From,2332.66,10,2023-04-22
C2685,William Hughes,P00064,Note,4225.15,13,2024-06-28
C4855,Jessica Smith,P00070,Although,4113.72,20,2022-04-26
C2169,Scott Arroyo,P00058,His,866.33,6,2024-12-26
C7823_1,Jason Jones,P00050,Often,4089.77,10,2023-01-02
C4059,Sandy Miller,P00034,Quality,3874.1,10,2023-10-07
C4217,Deborah Barron,P00011,Often,3625.05,4,2022-05-26
C4126,Trevor Short,P00073,Research,1917.96,2,2022-09-05
C7460,Laura Warren,P00069,Away,1825.84,11,2025-02-27
C7996,Sara Petersen,P00019,White,1552.24,17,2024-07-12
C1965,Lynn Carter,P00094,Fund,3624.12,14,2022-11-24
C8042,Dr. Joshua Castaneda DVM,P00039,Often,1865.96,7,2024-10-09
C3895,Kimberly Raymond,P00050,Often,803.49,4,2023-05-31
C7389,Michael Wagner,P00021,Structure,2872.46,10,2022-11-03
C4487,Heidi Dunn,P00056,Road,2780.97,9,2025-03-16
C2721,Jessica Villa,P00065,Response,3006.23,20,2023-12-30
C5030,Julie Wright,P00068,Treat,4208.79,6,2023-11-05
C7697,Natalie Martinez,P00013,Environmental,4092.43,17,2023-12-11
C5855,David King,P00098,Practice,858.71,2,2022-04-29
C7598,Amy Griffith,P00069,Away,3405.0,15,2023-08-04
C8875,Caleb Diaz,P00043,Health,2257.42,2,2023-01-10
C7033,Bradley Moss,P00085,Friend,1504.05,10,2023-05-17
C1160_1,Zachary Hunt,P00082,Much,3954.42,5,2022-08-08
C6435,Emily Reed,P00078,Step,4341.35,19,2023-01-01
C4327,Melanie Alexander,P00067,Something,1062.57,9,2023-03-19
C3826,Eric Collins,P00068,Treat,3143.92,16,2023-10-29
C7386,Kelly Richards,P00063,Per,4398.26,13,2022-04-24
C1927,Krista Montgomery,P00016,Drive,1583.88,20,2024-04-14
C9674,Adrian Harris,P00068,Treat,4535.88,18,2024-06-11
C6710,Michael Johnson,P00018,Hour,4105.2,10,2024-01-09
C2662,Donald Hill,P00068,Treat,228.28,1,2023-09-01
C1051_1,Timothy Stephens,P00058,His,357.61,14,2024-08-10
C6280,Kayla Reynolds,P00008,Until,1731.03,8,2024-11-21
C6696,Katherine Ramsey,P00049,Staff,4168.58,18,2023-03-23
C8021,Zachary Gray,P00070,Although,2579.22,2,2024-05-31
C9398,Mr. Paul Thomas MD,P00062,Write,3685.28,1,2022-05-02
C2214,Kevin Garcia,P00020,Model,3611.54,13,2025-03-02
C7355,Jennifer Stone,P00079,Physical,4412.19,13,2024-06-27
C7114,Clayton Schmidt,P00075,End,2039.34,16,2022-08-30
C9995,Patricia Ray,P00076,Several,149.79,17,2023-03-02
C2544,Dawn James,P00011,Often,1436.55,19,2023-10-31
C2800,Jacob Valentine,P00056,Road,4701.6,1,2024-06-26
C8308,Jeffrey Garner,P00092,Smile,1990.65,8,2022-05-01
C7007,Melissa Chen,P00091,Also,4063.58,9,2023-10-27
C9889,Ryan Payne,P00042,First,1144.43,6,2025-01-12
C2252,Teresa Jones,P00059,Next,4426.35,2,2024-03-05
C7965,Sydney Chan,P00086,Expect,4487.11,17,2022-12-21
C4800,John Hernandez,P00055,Play,4126.43,11,2024-09-10
C2790,Elizabeth Cobb,P00078,Step,1694.04,5,2023-12-05
C6418_1,Cassandra Rojas,P00047,Successful,4275.87,3,2023-01-01
C5666_1,Makayla Jackson,P00039,Often,514.51,12,2023-05-02
C1776,Greg Robbins,P00095,Can,3630.72,10,2023-01-06
C4665,David Daniels,P00025,Guess,3392.63,5,2024-07-12
C5494_1,Jessica Clark,P00082,Much,1100.73,11,2023-10-29
C9330,Collin Porter,P00014,Information,2806.46,13,2024-10-18
C9966,Kathryn Miller,P00085,Friend,4008.59,2,2024-02-27
C6562,Amber Pruitt,P00014,Information,4503.12,16,2023-06-22
C2351,David Ochoa,P00090,Summer,3355.07,19,2025-01-29
C4806,Christopher Martinez,P00076,Several,4355.1,14,2022-03-30
C8506,Lori Griffin,P00040,Maintain,2728.8,1,2022-12-04
C1111,Veronica Young,P00030,Lose,3213.85,5,2024-08-11
C8205,Courtney Horne,P00093,My,1950.55,20,2022-12-23
C2982,Nicole Herrera,P00059,Next,3112.17,6,2023-12-28
C7535,Ryan Ramirez,P00081,Reality,1956.97,12,2023-12-24
C6391,Kristin Beck,P00046,Really,4204.64,10,2024-12-09
C8108_1,Erik Cohen,P00027,Half,1822.98,17,2023-02-12
C8974,Angela Chavez,P00047,Successful,2537.16,19,2025-01-07
C8503,Anthony Landry,P00096,Bad,2223.08,13,2023-03-27
C8153,Shelly Thomas,P00085,Friend,1115.05,18,2023-08-16
C9295,Barry Jones,P00019,White,131.65,13,2024-12-13
C7672,John Meadows,P00049,Staff,854.32,9,2024-04-10
C6816,Elizabeth Cook,P00097,Talk,4459.37,3,2024-10-14
C9226,Kyle Frank,P00017,House,2923.13,16,2023-03-15
C4965,Erica Terry,P00035,Second,1294.83,8,2024-02-26
C2142,Laura Garcia,P00073,Research,2253.47,4,2022-04-02
C8056,Joshua Foster,P00031,Present,332.61,8,2023-01-24
C5959_1,Amy Mcdaniel,P00064,Note,4069.36,1,2023-06-24
C6526,Christine Vaughn,P00034,Quality,3309.68,6,2024-10-29
C3319,Jordan Jackson,P00064,Note,1970.96,15,2025-01-11
C1397,Justin Johnson,P00054,Tough,1755.76,11,2022-05-14
C7199,Miguel Mckay,P00037,Thank,1188.59,2,2025-02-08
C2500,Daniel Henderson,P00038,Choose,4522.86,20,2022-10-09
C3370,Megan Jenkins,P00011,Often,644.79,20,2023-02-20
C7988,John Dunn,P00023,Better,3891.52,2,2024-06-29
C7924,Elizabeth Gillespie,P00060,Practice,3884.4,12,2022-09-15
C6535,Jorge Mendoza,P00077,Research,1741.01,10,2024-11-06
C1102,John Kelly,P00043,Health,3509.12,4,2024-05-30
C3956,Rebecca Hill,P00001,Require,417.0,12,2024-08-16
C2897,Dylan Mckenzie,P00045,Meet,3439.72,1,2024-07-14
C7576,Steven Flores,P00063,Per,4113.54,2,2023-05-16
C7023,Garrett Salazar,P00049,Staff,2515.59,8,2022-10-24
C7090,Anne Evans,P00056,Road,1838.06,18,2023-03-02
C3635,Kayla Cunningham,P00065,Response,3553.89,19,2025-01-28
C9797,Peter Moon,P00064,Note,4257.99,5,2024-12-09
C6134,Kimberly Martinez,P00052,Car,2979.78,10,2023-12-01
C8376,Daniel Smith,P00009,Including,4885.19,16,2022-06-03
C7064,Theresa Ross,P00057,Write,2367.15,10,2022-07-14
C3804,Laura Mooney,P00093,My,4898.2,7,2023-05-01
C8392,Jessica Reynolds,P00040,Maintain,4232.16,17,2024-12-31
C2144,Patricia Owens,P00082,Much,1395.81,13,2023-01-03
C7999,Joseph Turner,P00092,Smile,31.16,8,2023-06-08
C8066,Lauren Dominguez,P00082,Much,80.08,8,2024-07-20
C6543,Ian Herrera,P00001,Require,496.6,18,2023-08-16
C2894,Anthony Lee,P00033,Sell,3061.08,12,2022-04-28
C3174,Emily Martin,P00028,That,4296.39,12,2023-06-18
C1697,Victoria Hudson,P00063,Per,2383.87,12,2023-03-25
C9383,Steven Brooks,P00031,Present,3148.67,16,2022-06-30
C8938,Christopher Cohen,P00035,Second,4047.68,16,2023-09-19
C4262,Tiffany Ingram,P00056,Road,4470.41,6,2022-08-24
C3614,Bethany Gonzalez,P00044,Table,3817.97,17,2022-12-14
C2335,Jessica Flores,P00061,Sit,4294.5,18,2025-03-03
C8401,Alexandra Carr,P00003,Line,2737.11,14,2023-02-21
C5159,Miranda Baker,P00090,Summer,398.64,16,2023-08-04
C5613,Shannon Parker,P00100,Travel,71.45,8,2022-05-20
C8949,Jeffrey Riley,P00057,Write,406.28,9,2022-12-31
C8123,Amanda Nelson,P00085,Friend,2661.91,3,2025-01-22
C3990,Joshua Jones,P00060,Practice,2604.21,5,2023-01-21
C2611,Andrea Mata,P00041,Attorney,1731.67,5,2023-10-29
C6723,Crystal Johnson,P00038,Choose,953.32,5,2022-11-28
C1610,Robert Moran,P00056,Road,1825.78,12,2024-12-18
C5667,Christopher Johnson,P00010,Guy,28.39,1,2023-01-23
C8283,Nicole Hoover,P00074,City,3363.09,20,2022-04-29
C7862,Joseph Nguyen,P00063,Per,3031.5,20,2024-01-09
C7755,Matthew Osborne,P00086,Expect,2368.85,3,2022-04-03
C9456,Thomas Cummings,P00061,Sit,2685.52,6,2022-06-04
C2041,Lisa Freeman,P00049,Staff,1316.19,10,2022-05-15
C6238_1,Ruth Jimenez,P00080,Great,4409.29,13,2024-02-22
C9951,Joshua Wells,P00026,Civil,284.47,8,2024-11-04
C2567,Jose Jackson,P00062,Write,4144.07,13,2023-05-25
C8982,Lisa Alvarado,P00050,Often,3054.87,19,2024-02-16
C7626,Bruce Riddle,P00066,Never,2519.52,13,2022-10-16
C9321,Sabrina Thomas,P00059,Next,2782.47,4,2023-05-30
C4745,Debra Hatfield,P00022,Fine,1862.62,16,2024-01-30
C9371,Jennifer Anderson,P00047,Successful,133.96,6,2023-02-09
C8518,Jacqueline Johnson,P00005,Tonight,3758.58,8,2023-02-07
C2756,Andrew Reese,P00046,Really,1895.71,12,2022-08-25
C6207,Wendy Jackson,P00014,Information,1456.1,3,2022-05-24
C9118,Jason Vargas,P00021,Structure,4567.17,12,2023-12-07
C3461,Amber Hughes,P00072,Director,2525.04,18,2024-07-24
C6859,Casey Wilson,P00021,Structure,4787.36,1,2023-06-16
C4260_1,Katie Cervantes,P00017,House,3912.5,2,2022-07-26
C9610_1,Jose Ellis,P00033,Sell,2421.25,12,2023-06-16
C1536,Amanda Hickman,P00065,Response,4400.82,15,2024-07-17
C3663,Michael Stewart,P00079,Physical,660.54,10,2024-06-06
C7127,Karen Hall,P00084,Before,4742.43,10,2022-09-05
C4752,Jennifer Lara,P00034,Quality,727.82,2,2023-07-24
C2757,Janet Chandler,P00052,Car,1228.54,20,2024-09-11
C2881,Sarah Davis,P00079,Physical,1829.58,8,2024-09-21
C1628,Julia Smith MD,P00034,Quality,1557.09,12,2022-04-20
C2568,Eric Peterson,P00005,Tonight,4912.28,15,2024-12-11
C4755,Melissa Marshall,P00100,Travel,4888.96,10,2022-11-13
C5042,Kristen Zimmerman,P00034,Quality,1629.09,12,2022-07-02
C8805,Jennifer Neal,P00073,Research,2527.68,20,2022-08-17
C6113,Mitchell Hayden,P00057,Write,4442.02,10,2024-04-07
C9953_1,Donald Bradley,P00069,Away,3407.26,13,2022-10-04
C3621,Susan Ruiz,P00022,Fine,2322.41,11,2022-08-08
C2349,Jonathan Brewer,P00011,Often,4698.83,16,2022-10-31
C8874,Jamie Miller,P00089,Mention,2536.19,17,2022-09-18
C6317,Ryan Rivera,P00074,City,2595.0,10,2022-07-12
C8090,Victoria Dixon,P00062,Write,3204.31,12,2023-02-09
C6227,Brandon Carroll MD,P00050,Often,2772.18,3,2025-01-29
C2797,Aaron Ryan,P00021,Structure,2509.36,19,2024-09-14
C1993,Charles Ingram,P00015,Collection,137.06,6,2024-06-06
C5895,Christy Fleming,P00046,Really,4361.73,15,2022-10-12
C3545,Philip Montoya,P00042,First,3230.73,18,2023-06-24
C4452_1,Brandon Blanchard,P00004,Claim,4866.39,3,2024-11-12
C9495,Amanda Moore,P00064,Note,1476.05,6,2024-07-28
C3053,Jeremiah Thomas,P00073,Research,941.39,7,2024-08-10
C9276,James Harvey,P00061,Sit,1361.24,4,2022-06-16
C9367_1,Phillip Bean,P00056,Road,210.49,19,2024-03-27
C4135,Jordan Henry,P00066,Never,3590.31,20,2022-11-30
C4772,Allison Freeman,P00035,Second,150.59,11,2025-01-30
C9148_1,Russell Hall,P00085,Friend,2087.04,12,2022-09-28
C8121,David Davis,P00065,Response,3075.23,1,2022-11-20
C5716,Carol Cooper PhD,P00052,Car,3811.7,20,2024-11-28
C5480,Laura Reyes,P00094,Fund,2148.66,5,2024-01-21
C9424,Thomas Lyons,P00008,Until,2920.06,20,2024-02-28
C3472,William Torres,P00098,Practice,1800.16,3,2023-03-18
C6470,Michelle Tate,P00001,Require,2465.01,17,2023-03-20
C7496,Kristin Martin,P00060,Practice,1256.22,17,2024-09-17
C7431,Diane Weaver,P00027,Half,3698.81,7,2023-04-04
C9356,Gina Hawkins,P00055,Play,4884.77,19,2023-07-28
C3947,Tony Lopez,P00033,Sell,4668.93,20,2024-01-27
C5866,James Miller,P00089,Mention,3917.93,19,2023-01-31
C8822,James Munoz,P00033,Sell,3184.75,8,2024-01-18
C6107,Casey Silva,P00053,Course,3934.6,5,2024-07-04
C9429,Raymond Bentley,P00045,Meet,4385.66,5,2024-03-18
C1176,Christian Yang,P00006,Each,3639.2,14,2024-11-15
C4087_1,Katie Parker,P00059,Next,4154.27,13,2024-03-01
C9914_1,Ethan Turner,P00058,His,4500.24,16,2022-06-06
C4947,Carly Combs,P00034,Quality,4933.42,18,2022-09-08
C1765,Anthony Montgomery,P00052,Car,2795.29,15,2024-03-06
C8824,Laura Shannon,P00073,Research,3243.18,20,2022-10-26
C8257,Charles Mendoza,P00054,Tough,3173.22,5,2022-09-18
C2776,Ian Chaney,P00048,Who,3840.67,13,2022-07-26
C1897,Oscar Woods,P00061,Sit,779.05,11,2024-07-13
C1277,Zachary Morris,P00088,East,4885.83,14,2025-03-09
C7469,Julie Mora,P00089,Mention,4913.22,20,2024-12-16
C7378,Kevin Clements,P00076,Several,682.82,20,2024-03-05
C7325,Ricky Archer,P00050,Often,4533.83,10,2023-08-04
C2060,Heather Adams,P00071,Almost,3460.97,10,2022-09-14
C6859_1,Melissa Chan DVM,P00062,Write,1089.68,11,2022-05-26
C4467,Cynthia Moss,P00018,Hour,4636.55,10,2022-11-09
C1418,Willie Baxter,P00086,Expect,1855.52,13,2023-05-14
C5012,Sabrina Ayala,P00064,Note,2231.39,13,2024-05-19
C6670,Katherine Buck,P00004,Claim,3154.22,3,2023-02-11
C9231,Luke Rivera,P00098,Practice,2543.07,5,2022-10-22
C9365,Yvonne Hutchinson,P00004,Claim,4515.2,2,2023-10-27
C8431,Heather Donovan,P00086,Expect,3718.03,13,2023-11-30
C5735,Randy Shaw,P00032,From,2904.08,10,2024-07-05
C9327,Timothy Miller,P00011,Often,3889.17,1,2024-04-29
C8005,Ruben Mcintyre,P00071,Almost,1016.01,19,2023-12-08
C5000,Mr. Gerald Rice,P00063,Per,2639.47,4,2023-01-03
C4666,Jeremy Brown DVM,P00054,Tough,2065.6,2,2024-03-28
C9616,Tammy Avila,P00087,Cost,4508.01,8,2023-12-19
C5935,John Garcia,P00063,Per,4930.48,12,2024-02-20
C1040,Jennifer Turner,P00009,Including,562.13,2,2023-03-22
C9745,Michael Washington,P00030,Lose,3433.36,11,2022-07-06
C9074,Emily Campbell,P00035,Second,2939.58,2,2023-10-17
C4215,Ronald Ford,P00027,Half,13.83,2,2023-10-04
C6440,Jessica Brooks,P00088,East,1829.05,2,2023-04-27
C5844,Ariel Carson,P00027,Half,3604.98,5,2023-02-18
C4440_1,Ashley Sanchez,P00060,Practice,4376.42,9,2023-07-28
C5378,Mary Barnett,P00073,Research,1444.66,17,2024-12-04
C7156,Teresa Brown,P00041,Attorney,3254.04,13,2024-11-23
C5284,Elizabeth Wheeler,P00056,Road,4096.61,14,2023-04-23
C5550,Nicholas Ho,P00064,Note,2920.86,13,2022-05-17
C6995,Cheyenne Mosley,P00019,White,2779.31,8,2022-11-15
C5863,Robert Thompson,P00052,Car,2142.18,6,2023-12-31
C6342,Andrew Thomas,P00071,Almost,1605.7,7,2023-08-16
C4776,Nicole Parker,P00087,Cost,515.05,4,2022-06-09
C7325_1,Denise Edwards,P00065,Response,3176.99,5,2023-09-13
C8050,Danielle Russell,P00076,Several,1110.34,15,2023-11-13
C3329,Joseph Rodriguez,P00010,Guy,4590.04,18,2024-10-18
C7805,William Spencer,P00087,Cost,4037.16,10,2023-03-19
C6612,Randy Miller,P00095,Can,4377.82,16,2023-12-22
C4341,Anna Wallace,P00078,Step,1058.09,14,2024-03-27
C6966_1,David Shelton,P00022,Fine,3221.55,13,2023-10-23
C4024,Patricia Black,P00042,First,4191.1,6,2023-04-14
C7200,Whitney Compton,P00063,Per,2979.5,6,2024-10-17
C7738,Kenneth Montoya,P00031,Present,1585.02,16,2024-04-16
C2673,Jill Martinez,P00039,Often,3525.21,2,2023-11-17
C5632_1,John Johnson,P00096,Bad,2412.46,11,2022-10-12
C5740,Annette Lopez,P00072,Director,4631.18,2,2024-12-09
C8948,Christine Valdez,P00063,Per,552.16,19,2024-09-06
C7482,Christopher Fleming,P00079,Physical,3489.59,8,2023-02-18
C4468,Thomas Reyes,P00062,Write,4071.18,9,2025-01-12
C2591,Jessica Pena,P00050,Often,523.26,4,2022-12-10
C3277,Carol Crawford,P00083,Per,3573.07,17,2024-05-16
C1115,Robin Armstrong,P00077,Research,764.92,13,2024-05-19
C9583,Anita White,P00081,Reality,1522.46,16,2024-02-18
C5485,Kathleen Rios,P00056,Road,3175.52,6,2024-06-21
C9849,Austin Kelly,P00094,Fund,1107.95,5,2025-01-06
C8951,Donna Ramos,P00031,Present,3023.58,2,2023-02-18
C9407,Brandon Fry,P00019,White,526.28,6,2022-09-10
C3369_1,Gene Lester,P00087,Cost,4750.69,10,2024-10-09
C2156,Jimmy Parks,P00029,Live,4918.85,4,2024-03-08
C9531_1,Amy Montgomery,P00079,Physical,4891.44,11,2023-09-19
C3862_1,Megan Jimenez,P00033,Sell,4671.94,10,2023-10-14
C2289,Rebecca Baldwin,P00068,Treat,312.05,9,2023-12-05
C9514_1,Evan Wise,P00069,Away,3756.55,8,2023-11-03
C9335,Anna Richardson,P00078,Step,3580.59,12,2022-09-28
C7719_1,Ann Harmon,P00048,Who,4653.64,11,2023-07-10
C8178,Mary Pierce,P00080,Great,4005.51,20,2023-12-29
C2079,Nicolas Lynch,P00100,Travel,1860.3,18,2025-01-29
C6551,Brenda Williams,P00090,Summer,3735.81,3,2023-10-04
C2697,Katherine Williams,P00077,Research,3001.78,7,2024-04-26
C3498,Alex Miller MD,P00088,East,4798.23,4,2023-05-01
C5561,Amanda Patel,P00014,Information,1299.06,15,2023-07-07
C7652,Lauren Johnson,P00003,Line,2366.1,20,2024-04-29
C3562,Holly Rodriguez,P00003,Line,3063.71,18,2023-05-08
C3184,Mrs. Teresa Green,P00074,City,1716.91,2,2023-01-23
C2577,Marcus Munoz,P00075,End,3444.64,5,2025-01-02
C3856,Paul Baker,P00055,Play,316.42,18,2024-06-09
C3971,Donna Reynolds,P00044,Table,1704.44,20,2022-05-25
C2586,John Rodriguez,P00042,First,1556.94,13,2025-02-12
C9636,Allison Martinez,P00055,Play,651.05,20,2022-10-24
C7719_2,Jessica Reyes,P00001,Require,479.5,9,2025-01-01
C7405,Jacob Richards,P00006,Each,2122.51,13,2022-05-19
C8614,Ryan Morgan,P00002,High,767.36,2,2022-06-07
C8928,Joseph Salinas,P00047,Successful,1290.79,16,2024-08-11
C5685,Christine Fuller,P00050,Often,1847.84,6,2023-08-26
C2374,Justin Santiago,P00053,Course,3253.3,6,2024-01-10
C7994,Joseph Hunt,P00022,Fine,2615.42,9,2024-05-07
C2110,Jordan Potter,P00069,Away,4691.2,4,2022-09-11
C1483,David Robles,P00029,Live,3489.44,2,2024-02-28
C7913,Tracy Morris,P00088,East,44.03,19,2024-08-31
C3867,Karina Phelps,P00087,Cost,4567.22,6,2024-01-25
C5986,Sarah Gonzalez,P00049,Staff,2997.98,18,2023-07-30
C4944,John Clark,P00045,Meet,4475.92,2,2022-10-30
C9908,Dana Stewart,P00001,Require,452.38,19,2023-11-25
C1127,Michelle Tapia,P00006,Each,3406.83,8,2023-04-16
C5741,Heather Gonzalez,P00052,Car,2468.78,6,2024-02-22
C5862,Brian Chambers,P00009,Including,1902.94,18,2023-06-19
C2387,Mrs. Pamela Peck DDS,P00027,Half,2700.04,7,2023-04-12
C6498,Martin Hughes,P00032,From,1749.31,2,2023-08-09
C8519,Ashley Lee,P00077,Research,2485.9,15,2023-12-28
C7553,John Perry,P00055,Play,4320.36,19,2024-01-31
C8158,William Long,P00078,Step,971.16,12,2022-07-28
C1429,Brittany Thompson,P00041,Attorney,3048.23,3,2022-07-19
C6592,Mark Sandoval,P00056,Road,700.45,18,2024-07-01
C5903,Ryan Miller,P00004,Claim,4466.59,6,2024-11-09
C7990,Teresa Webster,P00047,Successful,2766.63,9,2023-10-15
C4771,Sharon Barnes,P00073,Research,86.65,2,2024-06-19
C2101,Crystal Perez,P00025,Guess,4732.7,6,2024-03-30
C2835,Mr. Daniel Olson DVM,P00083,Per,1924.02,9,2023-03-08
C3204,Melissa Morris,P00038,Choose,1141.44,6,2024-06-12
C9798,Kim Perkins,P00014,Information,1961.65,11,2022-06-29
C5945,Brad Brown,P00045,Meet,4365.71,18,2022-12-26
C3862_2,Andrew Potter,P00017,House,684.76,11,2023-07-09
C5838,Luis Green,P00068,Treat,2971.52,8,2022-05-16
C3383,Michelle Rosario,P00017,House,1224.18,6,2022-08-04
C5795,Jacob Galvan,P00022,Fine,440.0,15,2025-03-04
C3990_1,Jennifer Smith,P00003,Line,1503.43,12,2024-12-25
C2151,Tracey Foster,P00041,Attorney,4484.15,17,2022-07-22
C7032,Stephanie Miller,P00003,Line,667.05,3,2024-01-26
C4706,Katrina Chavez,P00027,Half,4664.05,4,2022-09-17
C6508,Reginald Browning,P00096,Bad,612.63,2,2024-01-17
C3821,Michael Johnson,P00061,Sit,4262.65,20,2023-02-09
C7538,Christian Davenport,P00003,Line,4205.91,1,2024-10-11
C5270,Collin Werner,P00089,Mention,4472.23,13,2024-08-20
C3169,Anne Hancock,P00082,Much,3323.67,1,2023-12-07
C7600,Nicholas Holt,P00003,Line,3633.13,8,2022-06-19
C1975,David Schultz,P00041,Attorney,791.82,11,2022-05-11
C3333,Renee Wilson,P00003,Line,1430.02,5,2022-08-04
C5217,Charles Davidson,P00081,Reality,520.98,2,2024-12-22
C7954,Connie Barrett,P00095,Can,4643.28,11,2022-11-08
C8622,Sean Walker,P00080,Great,4561.28,17,2024-12-05
C8276,Cynthia Rice,P00082,Much,2125.75,5,2023-04-02
C9643,Meredith Smith,P00014,Information,2326.11,4,2024-04-10
C9351,Alex Levy,P00006,Each,440.99,15,2024-10-25
C3201,Marie Simmons,P00025,Guess,3316.73,16,2022-03-24
C5314,Diane Briggs,P00058,His,4119.05,19,2024-09-22
C7188,Kyle Turner,P00048,Who,714.73,4,2023-06-25
C5827,Alan Alvarez,P00092,Smile,3946.81,16,2023-10-01
C2894_1,Omar Howard,P00044,Table,2619.23,19,2024-09-23
C1851,Michaela Wheeler,P00007,Store,569.96,13,2025-03-12
C4743,Steven Wells,P00038,Choose,4092.33,12,2022-07-12
C2474,Emma Chan,P00037,Thank,279.61,15,2023-03-31
C4814,Denise Christian,P00080,Great,2053.43,1,2023-01-18
C9107,Joel Mora,P00034,Quality,2649.84,3,2023-12-27
C1306,Brenda Cooper,P00049,Staff,2225.62,20,2023-01-08
C2028,Adam Miller,P00002,High,1076.97,10,2023-06-04
C2339,John Davis,P00026,Civil,2346.41,19,2023-11-27
C2074,Matthew Rodriguez,P00043,Health,845.34,15,2023-06-05
C4021,Timothy Mills,P00026,Civil,1280.46,19,2022-07-01
